H_Q03G,5,"`""Never""', modify"
H_Q03F,1,"`""Less than once a month""', modify"
H_Q03F,2,"`""Less than once a week but at least once a month""', modify"
H_Q03F,3,"`""At least once a week but not every day""', modify"
H_Q03F,4,"`""Every day""', modify"
H_Q03F,5,"`""Never""', modify"
H_Q03D,1,"`""Less than once a month""', modify"
H_Q03D,2,"`""Less than once a week but at least once a month""', modify"
H_Q03D,3,"`""At least once a week but not every day""', modify"
H_Q03D,4,"`""Every day""', modify"
H_Q03D,5,"`""Never""', modify"
H_Q03C,1,"`""Less than once a month""', modify"
H_Q03C,2,"`""Less than once a week but at least once a month""', modify"
H_Q03C,3,"`""At least once a week but not every day""', modify"
H_Q03C,4,"`""Every day""', modify"
H_Q03C,5,"`""Never""', modify"
H_Q03B,1,"`""Less than once a month""', modify"
H_Q03B,2,"`""Less than once a week but at least once a month""', modify"
H_Q03B,3,"`""At least once a week but not every day""', modify"
H_Q03B,4,"`""Every day""', modify"
H_Q03B,5,"`""Never""', modify"
H_Q02D,1,"`""Less than once a month""', modify"
H_Q02D,2,"`""Less than once a week but at least once a month""', modify"
H_Q02D,3,"`""At least once a week but not every day""', modify"
H_Q02D,4,"`""Every day""', modify"
H_Q02D,5,"`""Never""', modify"
H_Q02C,1,"`""Less than once a month""', modify"
H_Q02C,2,"`""Less than once a week but at least once a month""', modify"
H_Q02C,3,"`""At least once a week but not every day""', modify"
H_Q02C,4,"`""Every day""', modify"
H_Q02C,5,"`""Never""', modify"
H_Q02B,1,"`""Less than once a month""', modify"
H_Q02B,2,"`""Less than once a week but at least once a month""', modify"
H_Q02B,3,"`""At least once a week but not every day""', modify"
H_Q02B,4,"`""Every day""', modify"
H_Q02B,5,"`""Never""', modify"
H_Q02A,1,"`""Less than once a month""', modify"
H_Q02A,2,"`""Less than once a week but at least once a month""', modify"
H_Q02A,3,"`""At least once a week but not every day""', modify"
H_Q02A,4,"`""Every day""', modify"
H_Q02A,5,"`""Never""', modify"
H_Q01H,1,"`""Less than once a month""', modify"
H_Q01H,2,"`""Less than once a week but at least once a month""', modify"
H_Q01H,3,"`""At least once a week but not every day""', modify"
H_Q01H,4,"`""Every day""', modify"
H_Q01H,5,"`""Never""', modify"
H_Q01G,1,"`""Less than once a month""', modify"
H_Q01G,2,"`""Less than once a week but at least once a month""', modify"
H_Q01G,3,"`""At least once a week but not every day""', modify"
H_Q01G,4,"`""Every day""', modify"
H_Q01G,5,"`""Never""', modify"
H_Q01F,1,"`""Less than once a month""', modify"
H_Q01F,2,"`""Less than once a week but at least once a month""', modify"
H_Q01F,3,"`""At least once a week but not every day""', modify"
H_Q01F,4,"`""Every day""', modify"
H_Q01F,5,"`""At least once a week""', modify"
H_Q01E_T,1,"`""Less than once a week but at least once a month""', modify"
H_Q01E_T,2,"`""Rarely""', modify"
H_Q01E_T,3,"`""Never""', modify"
H_Q01E_T,4,"`""Never""', modify"
H_Q01E,1,"`""Less than once a month""', modify"
H_Q01E,2,"`""Less than once a week but at least once a month""', modify"
H_Q01E,3,"`""At least once a week but not every day""', modify"
H_Q01E,4,"`""Every day""', modify"
H_Q01E,5,"`""Never""', modify"
H_Q01D,1,"`""Less than once a month""', modify"
H_Q01D,2,"`""Less than once a week but at least once a month""', modify"
H_Q01D,3,"`""At least once a week but not every day""', modify"
H_Q01D,4,"`""Every day""', modify"
H_Q01D,5,"`""At least once a week""', modify"
H_Q01C_T,1,"`""Less than once a week but at least once a month""', modify"
H_Q01C_T,2,"`""Rarely""', modify"
H_Q01C_T,3,"`""Never""', modify"
H_Q01C_T,4,"`""Never""', modify"
H_Q01C,1,"`""Less than once a month""', modify"
H_Q01C,2,"`""Less than once a week but at least once a month""', modify"
H_Q01C,3,"`""At least once a week but not every day""', modify"
H_Q01C,4,"`""Every day""', modify"
H_Q01C,5,"`""At least once a week""', modify"
H_Q01B_T,1,"`""Less than once a week but at least once a month""', modify"
H_Q01B_T,2,"`""Rarely""', modify"
H_Q01B_T,3,"`""Never""', modify"
H_Q01B_T,4,"`""Never""', modify"
H_Q01B,1,"`""Less than once a month""', modify"
H_Q01B,2,"`""Less than once a week but at least once a month""', modify"
H_Q01B,3,"`""At least once a week but not every day""', modify"
H_Q01B,4,"`""Every day""', modify"
H_Q01B,5,"`""Never""', modify"
H_Q01A,1,"`""Less than once a month""', modify"
H_Q01A,2,"`""Less than once a week but at least once a month""', modify"
H_Q01A,3,"`""At least once a week but not every day""', modify"
H_Q01A,4,"`""Every day""', modify"
H_Q01A,5,"`""Yes""', modify"
G_Q08,1,"`""No""', modify"
G_Q08,2,"`""Yes""', modify"
G_Q07,1,"`""No""', modify"
G_Q07,2,"`""Straightforward""', modify"
G_Q06,1,"`""Moderate""', modify"
G_Q06,2,"`""Complex""', modify"
G_Q06,3,"`""Never""', modify"
G_Q05H,1,"`""Less than once a month""', modify"
G_Q05H,2,"`""Less than once a week but at least once a month""', modify"
G_Q05H,3,"`""At least once a week but not every day""', modify"
G_Q05H,4,"`""Every day""', modify"
G_Q05H,5,"`""Never""', modify"
G_Q05G,1,"`""Less than once a month""', modify"
G_Q05G,2,"`""Less than once a week but at least once a month""', modify"
G_Q05G,3,"`""At least once a week but not every day""', modify"
G_Q05G,4,"`""Every day""', modify"
G_Q05G,5,"`""Never""', modify"
G_Q05F,1,"`""Less than once a month""', modify"
G_Q05F,2,"`""Less than once a week but at least once a month""', modify"
G_Q05F,3,"`""At least once a week but not every day""', modify"
G_Q05F,4,"`""Every day""', modify"
G_Q05F,5,"`""Never""', modify"
G_Q05E,1,"`""Less than once a month""', modify"
G_Q05E,2,"`""Less than once a week but at least once a month""', modify"
G_Q05E,3,"`""At least once a week but not every day""', modify"
G_Q05E,4,"`""Every day""', modify"
G_Q05E,5,"`""Never""', modify"
G_Q05D,1,"`""Less than once a month""', modify"
G_Q05D,2,"`""Less than once a week but at least once a month""', modify"
G_Q05D,3,"`""At least once a week but not every day""', modify"
G_Q05D,4,"`""Every day""', modify"
G_Q05D,5,"`""Never""', modify"
G_Q05C,1,"`""Less than once a month""', modify"
G_Q05C,2,"`""Less than once a week but at least once a month""', modify"
G_Q05C,3,"`""At least once a week but not every day""', modify"
G_Q05C,4,"`""Every day""', modify"
G_Q05C,5,"`""Never""', modify"
G_Q05A,1,"`""Less than once a month""', modify"
G_Q05A,2,"`""Less than once a week but at least once a month""', modify"
G_Q05A,3,"`""At least once a week but not every day""', modify"
G_Q05A,4,"`""Every day""', modify"
G_Q05A,5,"`""Yes""', modify"
G_Q04_T,1,"`""No""', modify"
G_Q04_T,2,"`""Yes""', modify"
G_Q04,1,"`""No""', modify"
G_Q04,2,"`""Never""', modify"
G_Q03H,1,"`""Less than once a month""', modify"
G_Q03H,2,"`""Less than once a week but at least once a month""', modify"
G_Q03H,3,"`""At least once a week but not every day""', modify"
G_Q03H,4,"`""Every day""', modify"
G_Q03H,5,"`""Never""', modify"
G_Q03G,1,"`""Less than once a month""', modify"
G_Q03G,2,"`""Less than once a week but at least once a month""', modify"
G_Q03G,3,"`""At least once a week but not every day""', modify"
G_Q03G,4,"`""Every day""', modify"
G_Q03G,5,"`""Never""', modify"
G_Q03F,1,"`""Less than once a month""', modify"
G_Q03F,2,"`""Less than once a week but at least once a month""', modify"
G_Q03F,3,"`""At least once a week but not every day""', modify"
G_Q03F,4,"`""Every day""', modify"
G_Q03F,5,"`""Never""', modify"
G_Q03D,1,"`""Less than once a month""', modify"
G_Q03D,2,"`""Less than once a week but at least once a month""', modify"
G_Q03D,3,"`""At least once a week but not every day""', modify"
G_Q03D,4,"`""Every day""', modify"
G_Q03D,5,"`""Never""', modify"
G_Q03C,1,"`""Less than once a month""', modify"
G_Q03C,2,"`""Less than once a week but at least once a month""', modify"
G_Q03C,3,"`""At least once a week but not every day""', modify"
G_Q03C,4,"`""Every day""', modify"
G_Q03C,5,"`""Never""', modify"
G_Q03B,1,"`""Less than once a month""', modify"
G_Q03B,2,"`""Less than once a week but at least once a month""', modify"
G_Q03B,3,"`""At least once a week but not every day""', modify"
G_Q03B,4,"`""Every day""', modify"
G_Q03B,5,"`""Never""', modify"
G_Q02D,1,"`""Less than once a month""', modify"
G_Q02D,2,"`""Less than once a week but at least once a month""', modify"
G_Q02D,3,"`""At least once a week but not every day""', modify"
G_Q02D,4,"`""Every day""', modify"
G_Q02D,5,"`""Never""', modify"
G_Q02C,1,"`""Less than once a month""', modify"
G_Q02C,2,"`""Less than once a week but at least once a month""', modify"
G_Q02C,3,"`""At least once a week but not every day""', modify"
G_Q02C,4,"`""Every day""', modify"
G_Q02C,5,"`""Never""', modify"
G_Q02B,1,"`""Less than once a month""', modify"
G_Q02B,2,"`""Less than once a week but at least once a month""', modify"
G_Q02B,3,"`""At least once a week but not every day""', modify"
G_Q02B,4,"`""Every day""', modify"
G_Q02B,5,"`""Never""', modify"
G_Q02A,1,"`""Less than once a month""', modify"
G_Q02A,2,"`""Less than once a week but at least once a month""', modify"
G_Q02A,3,"`""At least once a week but not every day""', modify"
G_Q02A,4,"`""Every day""', modify"
G_Q02A,5,"`""At least once a week""', modify"
G_Q01H_T1,1,"`""Less than once a week""', modify"
G_Q01H_T1,2,"`""Rarely or never""', modify"
G_Q01H_T1,3,"`""At least once a week""', modify"
G_Q01H_T,1,"`""Less than once a week""', modify"
G_Q01H_T,2,"`""Rarely""', modify"
G_Q01H_T,3,"`""Never""', modify"
G_Q01H_T,4,"`""Never""', modify"
G_Q01H,1,"`""Less than once a month""', modify"
G_Q01H,2,"`""Less than once a week but at least once a month""', modify"
G_Q01H,3,"`""At least once a week but not every day""', modify"
G_Q01H,4,"`""Every day""', modify"
G_Q01H,5,"`""At least once a week""', modify"
G_Q01G_T1,1,"`""Less than once a week""', modify"
G_Q01G_T1,2,"`""Rarely or never""', modify"
G_Q01G_T1,3,"`""At least once a week""', modify"
G_Q01G_T,1,"`""Less than once a week""', modify"
G_Q01G_T,2,"`""Rarely""', modify"
G_Q01G_T,3,"`""Never""', modify"
G_Q01G_T,4,"`""Never""', modify"
G_Q01G,1,"`""Less than once a month""', modify"
G_Q01G,2,"`""Less than once a week but at least once a month""', modify"
G_Q01G,3,"`""At least once a week but not every day""', modify"
G_Q01G,4,"`""Every day""', modify"
G_Q01G,5,"`""At least once a week""', modify"
G_Q01F_T1,1,"`""Less than once a week""', modify"
G_Q01F_T1,2,"`""Rarely or never""', modify"
G_Q01F_T1,3,"`""At least once a week""', modify"
G_Q01F_T,1,"`""Less than once a week""', modify"
G_Q01F_T,2,"`""Rarely""', modify"
G_Q01F_T,3,"`""Never""', modify"
G_Q01F_T,4,"`""Never""', modify"
G_Q01F,1,"`""Less than once a month""', modify"
G_Q01F,2,"`""Less than once a week but at least once a month""', modify"
G_Q01F,3,"`""At least once a week but not every day""', modify"
G_Q01F,4,"`""Every day""', modify"
G_Q01F,5,"`""Never""', modify"
G_Q01E,1,"`""Less than once a month""', modify"
G_Q01E,2,"`""Less than once a week but at least once a month""', modify"
G_Q01E,3,"`""At least once a week but not every day""', modify"
G_Q01E,4,"`""Every day""', modify"
G_Q01E,5,"`""Never""', modify"
G_Q01D,1,"`""Less than once a month""', modify"
G_Q01D,2,"`""Less than once a week but at least once a month""', modify"
G_Q01D,3,"`""At least once a week but not every day""', modify"
G_Q01D,4,"`""Every day""', modify"
G_Q01D,5,"`""At least once a week""', modify"
G_Q01C_T1,1,"`""Less than once a week""', modify"
G_Q01C_T1,2,"`""Rarely or never""', modify"
G_Q01C_T1,3,"`""At least once a week""', modify"
G_Q01C_T,1,"`""Less than once a week""', modify"
G_Q01C_T,2,"`""Rarely""', modify"
G_Q01C_T,3,"`""Never""', modify"
G_Q01C_T,4,"`""Never""', modify"
G_Q01C,1,"`""Less than once a month""', modify"
G_Q01C,2,"`""Less than once a week but at least once a month""', modify"
G_Q01C,3,"`""At least once a week but not every day""', modify"
G_Q01C,4,"`""Every day""', modify"
G_Q01C,5,"`""At least once a week""', modify"
G_Q01B_T1,1,"`""Less than once a week""', modify"
G_Q01B_T1,2,"`""Rarely or never""', modify"
G_Q01B_T1,3,"`""At least once a week""', modify"
G_Q01B_T,1,"`""Less than once a week""', modify"
G_Q01B_T,2,"`""Rarely""', modify"
G_Q01B_T,3,"`""Never""', modify"
G_Q01B_T,4,"`""Never""', modify"
G_Q01B,1,"`""Less than once a month""', modify"
G_Q01B,2,"`""Less than once a week but at least once a month""', modify"
G_Q01B,3,"`""At least once a week but not every day""', modify"
G_Q01B,4,"`""Every day""', modify"
G_Q01B,5,"`""At least once a week""', modify"
G_Q01A_T1,1,"`""Less than once a week""', modify"
G_Q01A_T1,2,"`""Rarely or never""', modify"
G_Q01A_T1,3,"`""At least once a week""', modify"
G_Q01A_T,1,"`""Less than once a week""', modify"
G_Q01A_T,2,"`""Rarely""', modify"
G_Q01A_T,3,"`""Never""', modify"
G_Q01A_T,4,"`""Never""', modify"
G_Q01A,1,"`""Less than once a month""', modify"
G_Q01A,2,"`""Less than once a week but at least once a month""', modify"
G_Q01A,3,"`""At least once a week but not every day""', modify"
G_Q01A,4,"`""Every day""', modify"
G_Q01A,5,"`""Yes""', modify"
F_Q07B,1,"`""No""', modify"
F_Q07B,2,"`""Yes""', modify"
F_Q07A,1,"`""No""', modify"
F_Q07A,2,"`""Never""', modify"
F_Q06C,1,"`""Less than once a month""', modify"
F_Q06C,2,"`""Less than once a week but at least once a month""', modify"
F_Q06C,3,"`""At least once a week but not every day""', modify"
F_Q06C,4,"`""Every day""', modify"
F_Q06C,5,"`""Never""', modify"
F_Q06B,1,"`""Less than once a month""', modify"
F_Q06B,2,"`""Less than once a week but at least once a month""', modify"
F_Q06B,3,"`""At least once a week but not every day""', modify"
F_Q06B,4,"`""Every day""', modify"
F_Q06B,5,"`""Never""', modify"
F_Q05B,1,"`""Less than once a month""', modify"
F_Q05B,2,"`""Less than once a week but at least once a month""', modify"
F_Q05B,3,"`""At least once a week but not every day""', modify"
F_Q05B,4,"`""Every day""', modify"
F_Q05B,5,"`""Never""', modify"
F_Q05A,1,"`""Less than once a month""', modify"
F_Q05A,2,"`""Less than once a week but at least once a month""', modify"
F_Q05A,3,"`""At least once a week but not every day""', modify"
F_Q05A,4,"`""Every day""', modify"
F_Q05A,5,"`""Never""', modify"
F_Q04B,1,"`""Less than once a month""', modify"
F_Q04B,2,"`""Less than once a week but at least once a month""', modify"
F_Q04B,3,"`""At least once a week but not every day""', modify"
F_Q04B,4,"`""Every day""', modify"
F_Q04B,5,"`""Never""', modify"
F_Q04A,1,"`""Less than once a month""', modify"
F_Q04A,2,"`""Less than once a week but at least once a month""', modify"
F_Q04A,3,"`""At least once a week but not every day""', modify"
F_Q04A,4,"`""Every day""', modify"
F_Q04A,5,"`""Never""', modify"
F_Q03C,1,"`""Less than once a month""', modify"
F_Q03C,2,"`""Less than once a week but at least once a month""', modify"
F_Q03C,3,"`""At least once a week but not every day""', modify"
F_Q03C,4,"`""Every day""', modify"
F_Q03C,5,"`""Never""', modify"
F_Q03B,1,"`""Less than once a month""', modify"
F_Q03B,2,"`""Less than once a week but at least once a month""', modify"
F_Q03B,3,"`""At least once a week but not every day""', modify"
F_Q03B,4,"`""Every day""', modify"
F_Q03B,5,"`""Never""', modify"
F_Q03A,1,"`""Less than once a month""', modify"
F_Q03A,2,"`""Less than once a week but at least once a month""', modify"
F_Q03A,3,"`""At least once a week but not every day""', modify"
F_Q03A,4,"`""Every day""', modify"
F_Q03A,5,"`""Never""', modify"
F_Q02E,1,"`""Less than once a month""', modify"
F_Q02E,2,"`""Less than once a week but at least once a month""', modify"
F_Q02E,3,"`""At least once a week but not every day""', modify"
F_Q02E,4,"`""Every day""', modify"
F_Q02E,5,"`""Never""', modify"
F_Q02D,1,"`""Less than once a month""', modify"
F_Q02D,2,"`""Less than once a week but at least once a month""', modify"
F_Q02D,3,"`""At least once a week but not every day""', modify"
F_Q02D,4,"`""Every day""', modify"
F_Q02D,5,"`""Never""', modify"
F_Q02C,1,"`""Less than once a month""', modify"
F_Q02C,2,"`""Less than once a week but at least once a month""', modify"
F_Q02C,3,"`""At least once a week but not every day""', modify"
F_Q02C,4,"`""Every day""', modify"
F_Q02C,5,"`""Never""', modify"
F_Q02B,1,"`""Less than once a month""', modify"
F_Q02B,2,"`""Less than once a week but at least once a month""', modify"
F_Q02B,3,"`""At least once a week but not every day""', modify"
F_Q02B,4,"`""Every day""', modify"
F_Q02B,5,"`""Never""', modify"
F_Q02A,1,"`""Less than once a month""', modify"
F_Q02A,2,"`""Less than once a week but at least once a month""', modify"
F_Q02A,3,"`""At least once a week but not every day""', modify"
F_Q02A,4,"`""Every day""', modify"
F_Q02A,5,"`""None of the time""', modify"
F_Q01B,1,"`""Up to a quarter of the time""', modify"
F_Q01B,2,"`""Up to half of the time""', modify"
F_Q01B,3,"`""More than half of the time""', modify"
F_Q01B,4,"`""All of the time""', modify"
F_Q01B,5,"`""I was dismissed""', modify"
E_Q10,1,"`""I was made redundant or took voluntary redundancy""', modify"
E_Q10,2,"`""It was a temporary job which came to an end""', modify"
E_Q10,3,"`""I resigned""', modify"
E_Q10,4,"`""I gave up work for health reasons""', modify"
E_Q10,5,"`""I took early retirement""', modify"
E_Q10,6,"`""I retired (at or after State Pension age)""', modify"
E_Q10,7,"`""I gave up work because of family responsibilities or child care""', modify"
E_Q10,8,"`""I gave up work in order to study""', modify"
E_Q10,9,"`""I left for some other reason""', modify"
E_Q10,10,"`""An indefinite contract""', modify"
E_Q08,1,"`""A fixed term contract""', modify"
E_Q08,2,"`""A temporary employment agency contract""', modify"
E_Q08,3,"`""An apprenticeship or other training scheme""', modify"
E_Q08,4,"`""No contract""', modify"
E_Q08,5,"`""Other""', modify"
E_Q08,6,"`""1 to 10 people""', modify"
E_Q07B,1,"`""11 to 50 people""', modify"
E_Q07B,2,"`""51 to 250 people""', modify"
E_Q07B,3,"`""251 to 1000 people""', modify"
E_Q07B,4,"`""More than 1000 people""', modify"
E_Q07B,5,"`""Yes""', modify"
E_Q07A,1,"`""No""', modify"
E_Q07A,2,"`""1 to 10 people""', modify"
E_Q06,1,"`""11 to 50 people""', modify"
E_Q06,2,"`""51 to 250 people""', modify"
E_Q06,3,"`""251 to 1000 people""', modify"
E_Q06,4,"`""More than 1000 people""', modify"
E_Q06,5,"`""Aged 19 or younger""', modify"
E_Q05B1_C,1,"`""Aged 20-24""', modify"
E_Q05B1_C,2,"`""Aged 25-29""', modify"
E_Q05B1_C,3,"`""Aged 30-34""', modify"
E_Q05B1_C,4,"`""Aged 35-39""', modify"
E_Q05B1_C,5,"`""Aged 40-44""', modify"
E_Q05B1_C,6,"`""Aged 45-49""', modify"
E_Q05B1_C,7,"`""Aged 50-54""', modify"
E_Q05B1_C,8,"`""Aged 55 or older""', modify"
E_Q05B1_C,9,"`""Aged 19 or younger""', modify"
E_Q05A1_C,1,"`""Aged 20-24""', modify"
E_Q05A1_C,2,"`""Aged 25-29""', modify"
E_Q05A1_C,3,"`""Aged 30-34""', modify"
E_Q05A1_C,4,"`""Aged 35-39""', modify"
E_Q05A1_C,5,"`""Aged 40-44""', modify"
E_Q05A1_C,6,"`""Aged 45-49""', modify"
E_Q05A1_C,7,"`""Aged 50-54""', modify"
E_Q05A1_C,8,"`""Aged 55 or older""', modify"
E_Q05A1_C,9,"`""Employee""', modify"
E_Q04,1,"`""Self-employed""', modify"
E_Q04,2,"`""The private sector (for example a company)""', modify"
E_Q03,1,"`""The public sector (for example the local government or a state school)""', modify"
E_Q03,2,"`""A non-profit organisation (for example a charity, professional association or religious organisation)""', modify"
E_Q03,3,"`""Less than #10%""', modify"
D_Q18C2,1,"`""#10% to less than #25%""', modify"
D_Q18C2,2,"`""#25% to less than #50%""', modify"
D_Q18C2,3,"`""#50% to less than #75%""', modify"
D_Q18C2,4,"`""#75% to less than #90%""', modify"
D_Q18C2,5,"`""#90% or more""', modify"
D_Q18C2,6,"`""Less than #10%""', modify"
D_Q18C1,1,"`""#10% to less than #25%""', modify"
D_Q18C1,2,"`""#25% to less than #50%""', modify"
D_Q18C1,3,"`""#50% to less than #75%""', modify"
D_Q18C1,4,"`""#75% to less than #90%""', modify"
D_Q18C1,5,"`""#90% or more""', modify"
D_Q18C1,6,"`""Yes""', modify"
D_Q18B,1,"`""No""', modify"
D_Q18B,2,"`""No income""', modify"
D_Q18A_T,0,"`""Lowest quintile""', modify"
D_Q18A_T,1,"`""Next lowest quintile""', modify"
D_Q18A_T,2,"`""Mid-level quintile""', modify"
D_Q18A_T,3,"`""Next to highest quintile""', modify"
D_Q18A_T,4,"`""Highest quintile""', modify"
D_Q18A_T,5,"`""Less than #5%""', modify"
D_Q17D,1,"`""#5% to less than #10%""', modify"
D_Q17D,2,"`""#10% or more""', modify"
D_Q17D,3,"`""Yes""', modify"
D_Q17C,1,"`""No""', modify"
D_Q17C,2,"`""Yes""', modify"
D_Q17A,1,"`""No""', modify"
D_Q17A,2,"`""Less than #10%""', modify"
D_Q16D6,1,"`""#10% to less than #25%""', modify"
D_Q16D6,2,"`""#25% to less than #50%""', modify"
D_Q16D6,3,"`""#50% to less than #75%""', modify"
D_Q16D6,4,"`""#75% to less than #90%""', modify"
D_Q16D6,5,"`""#90% or more""', modify"
D_Q16D6,6,"`""Less than #10%""', modify"
D_Q16D5,1,"`""#10% to less than #25%""', modify"
D_Q16D5,2,"`""#25% to less than #50%""', modify"
D_Q16D5,3,"`""#50% to less than #75%""', modify"
D_Q16D5,4,"`""#75% to less than #90%""', modify"
D_Q16D5,5,"`""#90% or more""', modify"
D_Q16D5,6,"`""Less than #10%""', modify"
D_Q16D4,1,"`""#10% to less than #25%""', modify"
D_Q16D4,2,"`""#25% to less than #50%""', modify"
D_Q16D4,3,"`""#50% to less than #75%""', modify"
D_Q16D4,4,"`""#75% to less than #90%""', modify"
D_Q16D4,5,"`""#90% or more""', modify"
D_Q16D4,6,"`""Less than #10%""', modify"
D_Q16D3,1,"`""#10% to less than #25%""', modify"
D_Q16D3,2,"`""#25% to less than #50%""', modify"
D_Q16D3,3,"`""#50% to less than #75%""', modify"
D_Q16D3,4,"`""#75% to less than #90%""', modify"
D_Q16D3,5,"`""#90% or more""', modify"
D_Q16D3,6,"`""Less than #10%""', modify"
D_Q16D2,1,"`""#10% to less than #25%""', modify"
D_Q16D2,2,"`""#25% to less than #50%""', modify"
D_Q16D2,3,"`""#50% to less than #75%""', modify"
D_Q16D2,4,"`""#75% to less than #90%""', modify"
D_Q16D2,5,"`""#90% or more""', modify"
D_Q16D2,6,"`""Less than #10%""', modify"
D_Q16D1,1,"`""#10% to less than #25%""', modify"
D_Q16D1,2,"`""#25% to less than #50%""', modify"
D_Q16D1,3,"`""#50% to less than #75%""', modify"
D_Q16D1,4,"`""#75% to less than #90%""', modify"
D_Q16D1,5,"`""#90% or more""', modify"
D_Q16D1,6,"`""Yes""', modify"
D_Q16C,1,"`""No""', modify"
D_Q16C,2,"`""No income""', modify"
D_Q16B_T,0,"`""Lowest quintile""', modify"
D_Q16B_T,1,"`""Next lowest quintile""', modify"
D_Q16B_T,2,"`""Mid-level quintile""', modify"
D_Q16B_T,3,"`""Next to highest quintile""', modify"
D_Q16B_T,4,"`""Highest quintile""', modify"
D_Q16B_T,5,"`""Per hour""', modify"
D_Q16A,1,"`""Per day""', modify"
D_Q16A,2,"`""Per week""', modify"
D_Q16A,3,"`""Per two weeks""', modify"
D_Q16A,4,"`""Per month""', modify"
D_Q16A,5,"`""Per year""', modify"
D_Q16A,6,"`""Piece rate""', modify"
D_Q16A,7,"`""I get no salary or wage at all""', modify"
D_Q16A,8,"`""Extremely satisfied""', modify"
D_Q14,1,"`""Satisfied""', modify"
D_Q14,2,"`""Neither satisfied nor dissatisfied""', modify"
D_Q14,3,"`""Dissatisfied""', modify"
D_Q14,4,"`""Extremely dissatisfied""', modify"
D_Q14,5,"`""Never""', modify"
D_Q13C,1,"`""Less than once a month""', modify"
D_Q13C,2,"`""Less than once a week but at least once a month""', modify"
D_Q13C,3,"`""At least once a week but not every day""', modify"
D_Q13C,4,"`""Every day""', modify"
D_Q13C,5,"`""Never""', modify"
D_Q13B,1,"`""Less than once a month""', modify"
D_Q13B,2,"`""Less than once a week but at least once a month""', modify"
D_Q13B,3,"`""At least once a week but not every day""', modify"
D_Q13B,4,"`""Every day""', modify"
D_Q13B,5,"`""Never""', modify"
D_Q13A,1,"`""Less than once a month""', modify"
D_Q13A,2,"`""Less than once a week but at least once a month""', modify"
D_Q13A,3,"`""At least once a week but not every day""', modify"
D_Q13A,4,"`""Every day""', modify"
D_Q13A,5,"`""None""', modify"
D_Q12C,1,"`""Less than 1 month""', modify"
D_Q12C,2,"`""1 to 6 months""', modify"
D_Q12C,3,"`""7 to 11 months""', modify"
D_Q12C,4,"`""1 or 2 years""', modify"
D_Q12C,5,"`""3 years or more""', modify"
D_Q12C,6,"`""This level is necessary""', modify"
D_Q12B,1,"`""A lower level would be sufficient""', modify"
D_Q12B,2,"`""A higher level would be needed""', modify"
D_Q12B,3,"`""No formal qualification or below ISCED 1""', modify"
D_Q12A,1,"`""ISCED 1""', modify"
D_Q12A,2,"`""ISCED 2""', modify"
D_Q12A,3,"`""ISCED 3C shorter than 2 years""', modify"
D_Q12A,4,"`""ISCED 3C 2 years or more""', modify"
D_Q12A,5,"`""ISCED 3A-B""', modify"
D_Q12A,6,"`""ISCED 3 (without distinction A-B-C, 2y+)""', modify"
D_Q12A,7,"`""ISCED 4C""', modify"
D_Q12A,8,"`""ISCED 4A-B""', modify"
D_Q12A,9,"`""ISCED 4 (without distinction A-B-C)""', modify"
D_Q12A,10,"`""ISCED 5B""', modify"
D_Q12A,11,"`""ISCED 5A, bachelor degree""', modify"
D_Q12A,12,"`""ISCED 5A, master degree""', modify"
D_Q12A,13,"`""ISCED 6""', modify"
D_Q12A,14,"`""ISCED 5A bachelor degree, 5A master degree, and 6 (without distinction)""', modify"
D_Q12A,15,"`""Not at all""', modify"
D_Q11D,1,"`""Very little""', modify"
D_Q11D,2,"`""To some extent""', modify"
D_Q11D,3,"`""To a high extent""', modify"
D_Q11D,4,"`""To a very high extent""', modify"
D_Q11D,5,"`""Not at all""', modify"
D_Q11C,1,"`""Very little""', modify"
D_Q11C,2,"`""To some extent""', modify"
D_Q11C,3,"`""To a high extent""', modify"
D_Q11C,4,"`""To a very high extent""', modify"
D_Q11C,5,"`""Not at all""', modify"
D_Q11B,1,"`""Very little""', modify"
D_Q11B,2,"`""To some extent""', modify"
D_Q11B,3,"`""To a high extent""', modify"
D_Q11B,4,"`""To a very high extent""', modify"
D_Q11B,5,"`""Not at all""', modify"
D_Q11A,1,"`""Very little""', modify"
D_Q11A,2,"`""To some extent""', modify"
D_Q11A,3,"`""To a high extent""', modify"
D_Q11A,4,"`""To a very high extent""', modify"
D_Q11A,5,"`""0 - 20 hours""', modify"
D_Q10_T1,1,"`""21 - 40 hours""', modify"
D_Q10_T1,2,"`""41 - 60 hours""', modify"
D_Q10_T1,3,"`""61 - 80 hours""', modify"
D_Q10_T1,4,"`""81 - 100 hours""', modify"
D_Q10_T1,5,"`""More than 100 hours""', modify"
D_Q10_T1,6,"`""An indefinite contract""', modify"
D_Q09,1,"`""A fixed term contract""', modify"
D_Q09,2,"`""A temporary employment agency contract""', modify"
D_Q09,3,"`""An apprenticeship or other training scheme""', modify"
D_Q09,4,"`""No contract""', modify"
D_Q09,5,"`""Other""', modify"
D_Q09,6,"`""1 to 5 people""', modify"
D_Q08B,1,"`""6 to 10 people""', modify"
D_Q08B,2,"`""11 to 24 people""', modify"
D_Q08B,3,"`""25 to 99 people""', modify"
D_Q08B,4,"`""100 or more people""', modify"
D_Q08B,5,"`""Yes""', modify"
D_Q08A,1,"`""No""', modify"
D_Q08A,2,"`""1 to 10 people""', modify"
